FullName,Email,Phone,TransactionType,Amount,TransactionDate,AccountType,Balance,OpeningDate,LoanAmount,LoanType,StartDate,EndDate,InterestRate
Peter Callahan,miranda13@example.org,+1-790-969-3518,withdrawal,188.36,2021-06-10,Checking,6400.46,2021-03-22,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
Carly Mitchell,zachary24@example.org,(728)923-5061,withdrawal,206.1,2021-02-27,Savings,3506.26,2019-12-04,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,withdrawal,384.3,2020-07-31,Savings,4846.99,2021-08-24,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96
Laura Martinez,billy68@example.com,478.350.1644,withdrawal,271.14,2023-11-18,Savings,2344.76,2021-01-17,14765.02,Personal,2022-05-22,2032-08-04 04:59:17.910888,4.49
Laura Martinez,billy68@example.com,478.350.1644,withdrawal,271.14,2023-11-18,Savings,2344.76,2021-01-17,14372.77,Auto,2021-10-18,2028-12-22 04:59:17.911129,3.14
Laura Martinez,billy68@example.com,478.350.1644,withdrawal,271.14,2023-11-18,Savings,2344.76,2021-01-17,33774.39,Auto,2020-03-28,2036-08-07 04:59:17.911474,3.97
Jamie Stone,derekhart@example.org,473.393.2625x19595,deposit,285.47,2020-08-24,Savings,5779.42,2020-08-13,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
Kayla Blair,hmcmillan@example.com,(500)245-2355,withdrawal,37.57,2020-11-24,Checking,9925.68,2020-05-04,,,,,
Chad Jensen,ambertaylor@example.org,6576129629,withdrawal,336.6,2021-09-06,Savings,3999.07,2020-10-11,,,,,
Daniel Wood,dylanlee@example.com,922.678.6492x265,withdrawal,367.04,2019-03-19,Savings,868.01,2023-01-01,37566.46,Personal,2022-02-06,2045-10-06 04:59:17.905683,6.78
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,deposit,369.02,2024-01-27,Savings,4200.08,2023-06-02,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1
Sabrina Juarez,patrick92@example.com,715-732-5572x27771,deposit,195.62,2020-07-31,Checking,5688.51,2020-08-31,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
Nicole Stevens,colliermichael@example.net,(324)854-4855x79170,deposit,198.72,2022-11-22,Credit,7251.0,2022-11-18,41996.16,Personal,2019-02-19,2042-06-24 04:59:17.908165,6.48
Nicole Stevens,colliermichael@example.net,(324)854-4855x79170,deposit,198.72,2022-11-22,Credit,7251.0,2022-11-18,48681.51,Mortgage,2021-10-13,2035-05-09 04:59:17.911343,3.28
Nicole Stevens,colliermichael@example.net,(324)854-4855x79170,deposit,198.72,2022-11-22,Credit,7251.0,2022-11-18,44785.92,Personal,2020-06-25,2050-08-25 04:59:17.912929,1.55
Robert Brown,andersonmason@example.net,+1-653-515-2636x153,withdrawal,245.28,2020-06-01,Savings,9772.03,2020-07-30,,,,,
Sarah Green,lnelson@example.net,(390)584-3409x128,withdrawal,230.88,2021-07-10,Checking,8915.18,2022-06-17,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,withdrawal,82.92,2023-07-01,Checking,5910.76,2019-04-02,35885.02,Auto,2023-10-06,2037-08-19 04:59:17.906679,5.32
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,withdrawal,82.92,2023-07-01,Checking,5910.76,2019-04-02,39301.99,Mortgage,2019-05-19,2039-11-28 04:59:17.908705,7.19
Heather Williams,jefferylewis@example.net,+1-492-813-6179x03896,withdrawal,82.92,2023-07-01,Checking,5910.76,2019-04-02,10490.65,Auto,2023-06-01,2032-09-14 04:59:17.910580,2.46
Philip Huynh,bgraham@example.net,8058324167,withdrawal,20.74,2022-11-01,Checking,7140.83,2019-09-23,6815.56,Personal,2023-02-19,2033-12-16 04:59:17.907530,2.9
Philip Huynh,bgraham@example.net,8058324167,withdrawal,20.74,2022-11-01,Checking,7140.83,2019-09-23,15095.53,Auto,2021-10-26,2053-12-08 04:59:17.908990,4.58
Philip Huynh,bgraham@example.net,8058324167,withdrawal,20.74,2022-11-01,Checking,7140.83,2019-09-23,46561.79,Mortgage,2019-10-21,2033-08-13 04:59:17.913469,2.5
Philip Huynh,bgraham@example.net,8058324167,withdrawal,20.74,2022-11-01,Checking,7140.83,2019-09-23,33481.52,Personal,2023-07-14,2048-08-02 04:59:17.914125,5.06
Sarah Green,lnelson@example.net,(390)584-3409x128,deposit,160.14,2023-09-29,Checking,8915.18,2022-06-17,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
Daniel Edwards,byoung@example.org,+1-615-756-7330,withdrawal,233.02,2019-08-18,Credit,1496.1,2021-06-16,34427.31,Mortgage,2022-07-26,2031-01-18 04:59:17.909902,4.02
Daniel Edwards,byoung@example.org,+1-615-756-7330,withdrawal,233.02,2019-08-18,Credit,1496.1,2021-06-16,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8
Daniel Edwards,byoung@example.org,+1-615-756-7330,withdrawal,233.02,2019-08-18,Credit,1496.1,2021-06-16,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,100.57,2023-06-25,Checking,9213.84,2023-03-16,38009.14,Personal,2023-04-11,2052-03-25 04:59:17.906900,5.8
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,100.57,2023-06-25,Checking,9213.84,2023-03-16,22725.99,Auto,2019-07-11,2045-04-16 04:59:17.907015,5.42
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,100.57,2023-06-25,Checking,9213.84,2023-03-16,8040.33,Mortgage,2019-03-28,2026-12-04 04:59:17.912840,6.4
Charles Wise,campossarah@example.net,532.804.9131x538,withdrawal,333.64,2023-08-12,Credit,2920.84,2019-12-03,20109.87,Auto,2021-06-30,2053-07-24 04:59:17.906568,4.66
Francisco Potter,joneschristine@example.org,(564)921-3755x708,deposit,301.47,2022-07-16,Credit,6992.14,2022-03-08,35115.06,Auto,2023-09-01,2027-05-28 04:59:17.909841,5.87
Linda Mendoza,lisaturner@example.net,(309)389-5448,deposit,393.86,2021-04-14,Checking,4796.91,2023-11-15,41497.68,Mortgage,2023-07-31,2042-09-23 04:59:17.906390,4.26
Linda Mendoza,lisaturner@example.net,(309)389-5448,deposit,393.86,2021-04-14,Checking,4796.91,2023-11-15,39458.35,Auto,2022-11-05,2029-03-07 04:59:17.906845,4.59
Linda Mendoza,lisaturner@example.net,(309)389-5448,deposit,393.86,2021-04-14,Checking,4796.91,2023-11-15,34275.16,Mortgage,2023-05-27,2035-10-14 04:59:17.913020,4.38
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,withdrawal,327.13,2019-04-26,Savings,4200.08,2023-06-02,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1
Ethan Walker,jessicashah@example.net,001-586-722-3937x922,deposit,207.68,2023-10-18,Credit,2299.16,2023-11-29,39189.96,Auto,2023-07-30,2027-03-06 04:59:17.909710,6.36
Eric Anderson,spencer16@example.com,851-945-5888,deposit,69.98,2020-09-07,Savings,5051.48,2022-05-16,,,,,
Carly Mitchell,zachary24@example.org,(728)923-5061,withdrawal,146.22,2019-06-25,Savings,3506.26,2019-12-04,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
Carol Miller,yfisher@example.org,6088279027,withdrawal,389.83,2019-07-22,Savings,2470.66,2020-10-06,,,,,
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,279.09,2022-06-09,Checking,5674.38,2020-08-13,33958.37,Auto,2022-12-19,2036-09-06 04:59:17.905797,5.2
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,279.09,2022-06-09,Checking,5674.38,2020-08-13,12021.11,Personal,2019-03-22,2032-07-01 04:59:17.908931,1.62
Evelyn Ward,paul13@example.org,(347)767-4187,deposit,279.09,2022-06-09,Checking,5674.38,2020-08-13,24333.16,Mortgage,2023-10-17,2025-11-18 04:59:17.915026,1.79
Jose Davis,adam18@example.com,001-372-794-0132x70818,withdrawal,457.32,2021-10-12,Checking,9908.2,2022-07-19,,,,,
Kim Stone,garrett28@example.org,001-668-236-9938,withdrawal,73.74,2019-11-07,Savings,6995.71,2019-04-05,,,,,
Ryan Alexander,loganjohn@example.org,900.377.1792x148,withdrawal,54.41,2019-04-08,Checking,4880.23,2020-09-30,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12
Brian Dillon,swilson@example.net,001-699-957-2129x33878,withdrawal,55.73,2020-12-31,Checking,6267.88,2020-01-01,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55
Tommy Brooks,burtonjames@example.com,(534)691-4906,withdrawal,160.37,2020-01-01,Savings,4315.64,2023-04-09,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52
Anita Park,xpayne@example.net,806-211-4478x986,withdrawal,344.11,2022-09-09,Savings,3717.19,2019-08-19,,,,,
Richard Pearson,anthonyholloway@example.net,458.559.1555x601,withdrawal,376.87,2019-05-09,Credit,2920.52,2023-12-09,,,,,
Jason Bennett,joseph97@example.net,(632)674-7662x30858,withdrawal,267.72,2021-08-10,Savings,8380.64,2021-11-24,42355.47,Mortgage,2019-02-23,2036-08-20 04:59:17.911618,7.05
Jason Bennett,joseph97@example.net,(632)674-7662x30858,withdrawal,267.72,2021-08-10,Savings,8380.64,2021-11-24,35193.83,Mortgage,2021-01-17,2029-09-08 04:59:17.912750,1.85
Phillip Carr,nicole30@example.com,650-254-3916,deposit,314.01,2020-08-21,Credit,369.92,2022-08-05,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46
Phillip Carr,nicole30@example.com,650-254-3916,deposit,314.01,2020-08-21,Credit,369.92,2022-08-05,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15
Phillip Carr,nicole30@example.com,650-254-3916,deposit,314.01,2020-08-21,Credit,369.92,2022-08-05,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76
Richard Adams,wurobert@example.com,381.345.0592x7366,withdrawal,419.19,2023-04-06,Checking,5238.53,2020-06-11,19985.5,Mortgage,2019-06-24,2027-08-14 04:59:17.912267,5.01
Valerie Cuevas,brookscrystal@example.org,760-896-1814x1067,deposit,468.99,2022-02-15,Savings,8330.83,2024-01-23,26282.21,Auto,2020-01-09,2049-11-06 04:59:17.907764,3.51
Valerie Cuevas,brookscrystal@example.org,760-896-1814x1067,deposit,468.99,2022-02-15,Savings,8330.83,2024-01-23,40432.8,Mortgage,2023-10-18,2052-01-14 04:59:17.913174,4.29
Valerie Cuevas,brookscrystal@example.org,760-896-1814x1067,deposit,468.99,2022-02-15,Savings,8330.83,2024-01-23,49124.49,Auto,2022-11-05,2031-07-07 04:59:17.914897,5.58
Cindy Armstrong,penningtonjohn@example.com,+1-690-266-8798x994,deposit,49.37,2023-12-13,Savings,824.41,2019-09-21,30356.38,Auto,2020-06-01,2042-07-30 04:59:17.908299,5.99
Daniel Wood,dylanlee@example.com,922.678.6492x265,withdrawal,180.31,2023-04-18,Savings,868.01,2023-01-01,37566.46,Personal,2022-02-06,2045-10-06 04:59:17.905683,6.78
Jesse Osborn,dennis81@example.org,(504)953-6008x457,deposit,443.22,2024-02-07,Credit,6487.53,2019-09-18,,,,,
Norman Lee,keithgarcia@example.org,+1-225-907-5033,deposit,475.03,2021-12-21,Checking,6463.29,2023-10-07,35911.84,Mortgage,2023-02-15,2045-02-21 04:59:17.905175,4.0
Norman Lee,keithgarcia@example.org,+1-225-907-5033,deposit,475.03,2021-12-21,Checking,6463.29,2023-10-07,14085.72,Personal,2019-04-24,2038-11-17 04:59:17.905253,2.96
Norman Lee,keithgarcia@example.org,+1-225-907-5033,deposit,475.03,2021-12-21,Checking,6463.29,2023-10-07,26011.89,Personal,2020-01-11,2049-05-18 04:59:17.914544,6.82
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,deposit,298.15,2022-09-20,Savings,4200.08,2023-06-02,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1
Kevin Myers,millerjoan@example.net,(903)846-6313x6530,withdrawal,486.54,2024-01-29,Credit,8536.16,2021-11-21,13273.81,Auto,2019-10-21,2041-11-24 04:59:17.910387,4.37
Kevin Myers,millerjoan@example.net,(903)846-6313x6530,withdrawal,486.54,2024-01-29,Credit,8536.16,2021-11-21,41527.61,Personal,2020-09-04,2031-12-30 04:59:17.912353,5.85
Kevin Myers,millerjoan@example.net,(903)846-6313x6530,withdrawal,486.54,2024-01-29,Credit,8536.16,2021-11-21,15916.26,Mortgage,2021-02-11,2041-08-14 04:59:17.913538,6.87
Kevin Myers,millerjoan@example.net,(903)846-6313x6530,withdrawal,486.54,2024-01-29,Credit,8536.16,2021-11-21,46270.1,Personal,2023-02-12,2030-11-25 04:59:17.914048,6.0
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,214.98,2021-01-28,Checking,4000.76,2023-09-17,38009.14,Personal,2023-04-11,2052-03-25 04:59:17.906900,5.8
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,214.98,2021-01-28,Checking,4000.76,2023-09-17,22725.99,Auto,2019-07-11,2045-04-16 04:59:17.907015,5.42
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,deposit,214.98,2021-01-28,Checking,4000.76,2023-09-17,8040.33,Mortgage,2019-03-28,2026-12-04 04:59:17.912840,6.4
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,withdrawal,381.46,2022-12-28,Checking,4000.76,2023-09-17,38009.14,Personal,2023-04-11,2052-03-25 04:59:17.906900,5.8
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,withdrawal,381.46,2022-12-28,Checking,4000.76,2023-09-17,22725.99,Auto,2019-07-11,2045-04-16 04:59:17.907015,5.42
Sharon Dunn,hillemily@example.org,+1-257-930-5427x0665,withdrawal,381.46,2022-12-28,Checking,4000.76,2023-09-17,8040.33,Mortgage,2019-03-28,2026-12-04 04:59:17.912840,6.4
Daniel Edwards,byoung@example.org,+1-615-756-7330,deposit,455.92,2019-09-22,Credit,1496.1,2021-06-16,34427.31,Mortgage,2022-07-26,2031-01-18 04:59:17.909902,4.02
Daniel Edwards,byoung@example.org,+1-615-756-7330,deposit,455.92,2019-09-22,Credit,1496.1,2021-06-16,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8
Daniel Edwards,byoung@example.org,+1-615-756-7330,deposit,455.92,2019-09-22,Credit,1496.1,2021-06-16,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33
Anita Park,xpayne@example.net,806-211-4478x986,deposit,354.62,2023-07-14,Savings,3717.19,2019-08-19,,,,,
Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,deposit,307.95,2020-12-28,Credit,5566.77,2022-02-27,7941.64,Mortgage,2023-12-12,2032-05-21 04:59:17.907878,2.2
Wesley Martinez,crystalnixon@example.net,001-686-732-8251x7846,deposit,307.95,2020-12-28,Credit,5566.77,2022-02-27,47272.64,Personal,2021-04-06,2028-09-24 04:59:17.910773,5.35
Anthony Moore,rosariokevin@example.org,(285)263-4804,withdrawal,349.73,2022-06-04,Checking,660.41,2024-01-21,32793.41,Auto,2020-08-30,2042-06-07 04:59:17.906027,3.97
Anthony Moore,rosariokevin@example.org,(285)263-4804,withdrawal,349.73,2022-06-04,Checking,660.41,2024-01-21,36341.34,Auto,2021-05-29,2045-04-13 04:59:17.908647,4.43
Anthony Moore,rosariokevin@example.org,(285)263-4804,withdrawal,349.73,2022-06-04,Checking,660.41,2024-01-21,49303.25,Mortgage,2020-08-20,2044-05-31 04:59:17.910831,3.12
Danny Brown,michellearnold@example.org,824-606-7014x9045,deposit,180.3,2019-05-11,Checking,2511.55,2023-02-23,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
Ryan Alexander,loganjohn@example.org,900.377.1792x148,withdrawal,44.05,2022-03-29,Checking,4880.23,2020-09-30,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12
David Rasmussen,fburns@example.net,9347152436,withdrawal,249.22,2021-04-27,Checking,1099.34,2020-02-08,,,,,
Robert Brown,andersonmason@example.net,+1-653-515-2636x153,deposit,372.74,2022-03-06,Savings,9772.03,2020-07-30,,,,,
Eric Anderson,spencer16@example.com,851-945-5888,withdrawal,496.59,2019-05-26,Savings,3308.76,2019-09-02,,,,,
Desiree Nelson,johnsonhaley@example.com,231.515.3313,withdrawal,465.77,2019-05-04,Credit,4170.83,2020-11-25,37664.6,Mortgage,2022-12-21,2033-01-26 04:59:17.906957,4.45
Tammy Miller,lisa91@example.org,313-560-8671x236,withdrawal,42.19,2020-03-04,Savings,4866.98,2019-06-21,48052.8,Auto,2023-10-03,2037-12-01 04:59:17.904974,4.42
Tammy Miller,lisa91@example.org,313-560-8671x236,withdrawal,42.19,2020-03-04,Savings,4866.98,2019-06-21,14654.12,Mortgage,2022-12-30,2046-02-02 04:59:17.906334,6.76
Tammy Miller,lisa91@example.org,313-560-8671x236,withdrawal,42.19,2020-03-04,Savings,4866.98,2019-06-21,8884.16,Personal,2021-12-12,2045-10-05 04:59:17.908477,5.5
Tammy Miller,lisa91@example.org,313-560-8671x236,withdrawal,42.19,2020-03-04,Savings,4866.98,2019-06-21,12128.43,Mortgage,2019-04-06,2039-03-22 04:59:17.908818,4.82
Tammy Miller,lisa91@example.org,313-560-8671x236,withdrawal,42.19,2020-03-04,Savings,4866.98,2019-06-21,42022.33,Personal,2019-04-24,2036-05-12 04:59:17.909962,3.35
Tammy Miller,lisa91@example.org,313-560-8671x236,withdrawal,42.19,2020-03-04,Savings,4866.98,2019-06-21,42162.58,Personal,2021-06-21,2027-07-04 04:59:17.914702,1.54
Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,withdrawal,149.9,2022-05-27,Credit,8439.15,2020-11-05,,,,,
Eric Anderson,spencer16@example.com,851-945-5888,withdrawal,298.12,2020-02-28,Savings,3308.76,2019-09-02,,,,,
Jose Davis,adam18@example.com,001-372-794-0132x70818,deposit,460.47,2022-03-02,Checking,9908.2,2022-07-19,,,,,
Jasmin Palmer,lucascharles@example.com,827.703.9796x89557,withdrawal,143.86,2021-11-22,Credit,2371.32,2023-07-06,,,,,
Anthony Moore,rosariokevin@example.org,(285)263-4804,deposit,304.73,2020-03-31,Checking,660.41,2024-01-21,32793.41,Auto,2020-08-30,2042-06-07 04:59:17.906027,3.97
Anthony Moore,rosariokevin@example.org,(285)263-4804,deposit,304.73,2020-03-31,Checking,660.41,2024-01-21,36341.34,Auto,2021-05-29,2045-04-13 04:59:17.908647,4.43
Anthony Moore,rosariokevin@example.org,(285)263-4804,deposit,304.73,2020-03-31,Checking,660.41,2024-01-21,49303.25,Mortgage,2020-08-20,2044-05-31 04:59:17.910831,3.12
Peter Callahan,miranda13@example.org,+1-790-969-3518,withdrawal,469.8,2023-03-10,Checking,6400.46,2021-03-22,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
Jennifer Powell,steven73@example.com,236-757-3372x60869,deposit,61.28,2023-05-29,Checking,3024.72,2019-07-05,42415.32,Mortgage,2020-10-03,2039-07-31 04:59:17.912086,1.81
Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,deposit,50.37,2022-12-27,Credit,8539.34,2023-03-25,,,,,
Danny Brown,michellearnold@example.org,824-606-7014x9045,withdrawal,368.28,2022-08-08,Checking,5816.22,2023-09-20,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
Ryan Alexander,loganjohn@example.org,900.377.1792x148,deposit,416.82,2019-03-12,Checking,4880.23,2020-09-30,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12
Eric Anderson,spencer16@example.com,851-945-5888,deposit,100.4,2023-10-12,Savings,3308.76,2019-09-02,,,,,
Jamie Stone,derekhart@example.org,473.393.2625x19595,deposit,75.11,2019-05-20,Savings,5779.42,2020-08-13,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
Jesse Osborn,dennis81@example.org,(504)953-6008x457,withdrawal,41.77,2021-06-16,Credit,6487.53,2019-09-18,,,,,
Monica Graves,xday@example.net,402.918.5084x3030,withdrawal,375.37,2020-04-11,Savings,8648.97,2022-06-05,48233.91,Personal,2023-12-03,2048-03-25 04:59:17.908108,4.7
Monica Graves,xday@example.net,402.918.5084x3030,withdrawal,375.37,2020-04-11,Savings,8648.97,2022-06-05,5710.02,Mortgage,2023-11-28,2047-03-11 04:59:17.909104,5.45
Sarah Green,lnelson@example.net,(390)584-3409x128,deposit,464.81,2023-09-14,Checking,8232.61,2019-06-27,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
Daniel Wood,dylanlee@example.com,922.678.6492x265,withdrawal,98.94,2020-02-13,Savings,868.01,2023-01-01,37566.46,Personal,2022-02-06,2045-10-06 04:59:17.905683,6.78
Ryan Alexander,loganjohn@example.org,900.377.1792x148,withdrawal,365.05,2020-10-28,Checking,6273.5,2019-07-19,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12
Danny Brown,michellearnold@example.org,824-606-7014x9045,withdrawal,355.71,2024-01-16,Savings,947.43,2022-05-06,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
Jason Martin,isabella87@example.com,+1-990-327-2307x7625,withdrawal,405.08,2020-01-07,Checking,4797.54,2022-03-28,8419.93,Personal,2021-10-29,2038-03-25 04:59:17.908413,4.1
Kimberly Fox,zcain@example.org,(970)563-6992x24062,withdrawal,54.73,2023-11-14,Credit,5498.05,2023-03-21,25100.13,Mortgage,2021-05-10,2046-11-02 04:59:17.905625,7.29
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,221.87,2020-09-30,Checking,2442.05,2021-03-14,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
Christopher Harvey,bryantsean@example.com,430-515-7566,withdrawal,221.87,2020-09-30,Checking,2442.05,2021-03-14,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
Kim Stone,garrett28@example.org,001-668-236-9938,deposit,330.56,2023-10-27,Credit,6510.08,2022-03-31,,,,,
Ethan Walker,jessicashah@example.net,001-586-722-3937x922,withdrawal,350.19,2023-12-22,Credit,6050.42,2020-09-09,39189.96,Auto,2023-07-30,2027-03-06 04:59:17.909710,6.36
Tommy Brooks,burtonjames@example.com,(534)691-4906,withdrawal,491.4,2021-12-04,Credit,9924.16,2019-10-25,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52
Brian Scott,marquezgeorge@example.org,001-925-602-1058x78333,deposit,432.95,2022-07-20,Checking,8778.2,2019-02-25,,,,,
Tommy Brooks,burtonjames@example.com,(534)691-4906,withdrawal,153.95,2022-12-16,Savings,5901.01,2021-11-01,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52
Danny Brown,michellearnold@example.org,824-606-7014x9045,deposit,459.81,2022-10-18,Savings,947.43,2022-05-06,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
Kayla Blair,hmcmillan@example.com,(500)245-2355,deposit,439.47,2021-08-28,Savings,3485.52,2022-02-10,,,,,
Richard Adams,wurobert@example.com,381.345.0592x7366,deposit,102.21,2019-10-29,Checking,5238.53,2020-06-11,19985.5,Mortgage,2019-06-24,2027-08-14 04:59:17.912267,5.01
Brian Dillon,swilson@example.net,001-699-957-2129x33878,deposit,265.49,2022-04-20,Checking,176.64,2019-04-22,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55
Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,withdrawal,288.39,2022-08-10,Credit,5388.75,2020-08-09,,,,,
Steven Miller,johnwright@example.org,+1-230-989-3125x913,deposit,239.16,2019-05-23,Savings,7236.39,2019-08-08,46119.69,Personal,2019-05-12,2026-04-20 04:59:17.907406,4.84
