TransactionID,TransactionType,Amount,TransactionDate,CustomerID,FullName,Email,Phone,AccountID,AccountType,Balance,OpeningDate,LoanID,LoanAmount,LoanType,StartDate,EndDate,InterestRate
539,withdrawal,458.35,2019-12-16,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,128,Credit,8339.92,2022-10-14,89.0,17430.29,Auto,2023-10-16,2045-12-04 04:59:17.910330,2.8
539,withdrawal,458.35,2019-12-16,58,Daniel Edwards,byoung@example.org,+1-615-756-7330,128,Credit,8339.92,2022-10-14,143.0,14964.93,Auto,2020-12-22,2042-10-19 04:59:17.914385,5.33
540,withdrawal,218.65,2020-02-06,44,Robert Brown,andersonmason@example.net,+1-653-515-2636x153,141,Savings,9772.03,2020-07-30,,,,,,
541,deposit,52.0,2019-02-28,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,48,Credit,9382.52,2022-08-17,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
542,deposit,56.06,2023-07-04,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,61,Checking,7104.71,2023-04-20,31.0,37877.78,Auto,2019-05-29,2047-09-15 04:59:17.906790,1.93
542,deposit,56.06,2023-07-04,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,61,Checking,7104.71,2023-04-20,55.0,11928.9,Personal,2020-04-16,2035-09-03 04:59:17.908237,3.05
542,deposit,56.06,2023-07-04,95,Adam Mcgee,zwatkins@example.org,357-694-7359x5733,61,Checking,7104.71,2023-04-20,133.0,22108.89,Personal,2022-10-19,2026-08-27 04:59:17.913608,6.6
543,deposit,433.3,2019-07-16,85,Carol Miller,yfisher@example.org,6088279027,36,Savings,2470.66,2020-10-06,,,,,,
544,withdrawal,257.96,2020-08-25,40,Evelyn Ward,paul13@example.org,(347)767-4187,78,Checking,3721.97,2022-10-25,14.0,33958.37,Auto,2022-12-19,2036-09-06 04:59:17.905797,5.2
544,withdrawal,257.96,2020-08-25,40,Evelyn Ward,paul13@example.org,(347)767-4187,78,Checking,3721.97,2022-10-25,67.0,12021.11,Personal,2019-03-22,2032-07-01 04:59:17.908931,1.62
544,withdrawal,257.96,2020-08-25,40,Evelyn Ward,paul13@example.org,(347)767-4187,78,Checking,3721.97,2022-10-25,150.0,24333.16,Mortgage,2023-10-17,2025-11-18 04:59:17.915026,1.79
545,withdrawal,425.28,2023-02-14,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,69,Savings,7533.24,2019-04-16,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
546,withdrawal,371.31,2023-02-16,17,Jasmin Palmer,lucascharles@example.com,827.703.9796x89557,116,Checking,485.78,2020-12-04,,,,,,
547,withdrawal,327.44,2021-11-13,19,Kimberly Fox,zcain@example.org,(970)563-6992x24062,113,Savings,4797.86,2021-05-13,11.0,25100.13,Mortgage,2021-05-10,2046-11-02 04:59:17.905625,7.29
548,withdrawal,60.05,2022-02-13,76,Brian Dillon,swilson@example.net,001-699-957-2129x33878,90,Checking,6267.88,2020-01-01,91.0,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55
549,withdrawal,478.11,2023-08-31,88,Vincent Patel,delacruzrobert@example.com,+1-958-663-1438,34,Credit,2531.32,2022-03-02,37.0,36095.18,Personal,2020-01-18,2037-07-08 04:59:17.907126,4.43
549,withdrawal,478.11,2023-08-31,88,Vincent Patel,delacruzrobert@example.com,+1-958-663-1438,34,Credit,2531.32,2022-03-02,42.0,13231.5,Auto,2021-02-11,2029-08-28 04:59:17.907471,5.89
549,withdrawal,478.11,2023-08-31,88,Vincent Patel,delacruzrobert@example.com,+1-958-663-1438,34,Credit,2531.32,2022-03-02,134.0,34771.89,Mortgage,2020-09-07,2031-08-16 04:59:17.913676,6.08
550,withdrawal,439.76,2021-01-05,67,Carly Mitchell,zachary24@example.org,(728)923-5061,153,Checking,6878.1,2019-12-18,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
551,withdrawal,465.86,2021-02-21,7,Daniel Wood,dylanlee@example.com,922.678.6492x265,163,Savings,868.01,2023-01-01,12.0,37566.46,Personal,2022-02-06,2045-10-06 04:59:17.905683,6.78
552,deposit,472.21,2020-11-03,63,Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,18,Savings,2901.49,2023-01-07,,,,,,
553,withdrawal,140.99,2023-11-19,94,Jackson Bradley,schneidervincent@example.com,745.973.9829x17439,20,Credit,569.99,2022-06-08,86.0,39006.44,Mortgage,2023-06-29,2040-02-28 04:59:17.910136,6.79
554,deposit,194.16,2023-03-08,26,Francisco Potter,joneschristine@example.org,(564)921-3755x708,96,Checking,8090.98,2020-03-13,81.0,35115.06,Auto,2023-09-01,2027-05-28 04:59:17.909841,5.87
555,withdrawal,243.5,2023-04-17,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,3,Checking,9925.68,2020-05-04,,,,,,
556,deposit,481.86,2022-03-07,18,Brian Day,mason61@example.net,345-785-9250x1644,99,Credit,8875.18,2020-04-22,,,,,,
557,withdrawal,393.39,2019-11-26,51,Christopher Harvey,bryantsean@example.com,430-515-7566,150,Savings,4650.84,2022-01-12,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
557,withdrawal,393.39,2019-11-26,51,Christopher Harvey,bryantsean@example.com,430-515-7566,150,Savings,4650.84,2022-01-12,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
558,withdrawal,109.41,2022-03-26,38,Monica Graves,xday@example.net,402.918.5084x3030,144,Savings,8648.97,2022-06-05,53.0,48233.91,Personal,2023-12-03,2048-03-25 04:59:17.908108,4.7
558,withdrawal,109.41,2022-03-26,38,Monica Graves,xday@example.net,402.918.5084x3030,144,Savings,8648.97,2022-06-05,70.0,5710.02,Mortgage,2023-11-28,2047-03-11 04:59:17.909104,5.45
559,deposit,178.26,2023-05-11,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,31,Savings,9139.78,2023-01-03,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
560,withdrawal,323.57,2020-04-04,39,Anita Park,xpayne@example.net,806-211-4478x986,30,Savings,4678.03,2020-08-06,,,,,,
561,withdrawal,102.5,2019-07-07,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,160,Savings,1443.64,2020-05-30,69.0,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89
561,withdrawal,102.5,2019-07-07,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,160,Savings,1443.64,2020-05-30,112.0,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66
561,withdrawal,102.5,2019-07-07,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,160,Savings,1443.64,2020-05-30,141.0,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83
562,withdrawal,449.85,2019-08-05,50,Kayla Blair,hmcmillan@example.com,(500)245-2355,3,Checking,9925.68,2020-05-04,,,,,,
563,withdrawal,225.59,2019-12-24,75,Daniel Newman,potterrichard@example.com,001-541-774-7582x00497,189,Checking,9880.88,2019-09-06,,,,,,
564,withdrawal,105.93,2019-10-18,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,127,Checking,4532.51,2022-09-08,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
565,deposit,482.11,2020-07-12,75,Daniel Newman,potterrichard@example.com,001-541-774-7582x00497,72,Savings,2813.49,2023-10-01,,,,,,
566,withdrawal,426.9,2020-05-23,81,Richard Adams,wurobert@example.com,381.345.0592x7366,114,Checking,5238.53,2020-06-11,117.0,19985.5,Mortgage,2019-06-24,2027-08-14 04:59:17.912267,5.01
567,deposit,175.91,2023-10-09,22,Jennifer Powell,steven73@example.com,236-757-3372x60869,6,Savings,4556.78,2021-05-23,115.0,42415.32,Mortgage,2020-10-03,2039-07-31 04:59:17.912086,1.81
568,deposit,63.97,2022-04-15,59,Vanessa James,colleendavis@example.org,891-740-2938,25,Savings,479.11,2020-04-26,,,,,,
569,withdrawal,429.33,2023-02-14,41,Kyle Ortiz,lambjacqueline@example.net,(863)835-2860,171,Checking,2448.6,2022-11-04,6.0,14463.85,Auto,2019-09-25,2043-01-23 04:59:17.905321,6.45
569,withdrawal,429.33,2023-02-14,41,Kyle Ortiz,lambjacqueline@example.net,(863)835-2860,171,Checking,2448.6,2022-11-04,103.0,19565.92,Mortgage,2022-11-28,2050-11-01 04:59:17.911191,3.28
569,withdrawal,429.33,2023-02-14,41,Kyle Ortiz,lambjacqueline@example.net,(863)835-2860,171,Checking,2448.6,2022-11-04,121.0,8170.0,Personal,2019-10-13,2031-10-24 04:59:17.912604,3.53
570,withdrawal,316.17,2019-03-03,77,Tommy Brooks,burtonjames@example.com,(534)691-4906,2,Savings,4315.64,2023-04-09,146.0,35994.71,Mortgage,2023-09-03,2048-05-11 04:59:17.914622,3.52
571,deposit,175.14,2020-11-14,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,173,Savings,8252.72,2019-11-16,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
572,deposit,78.41,2022-05-29,67,Carly Mitchell,zachary24@example.org,(728)923-5061,4,Checking,4092.25,2019-09-26,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
573,deposit,317.27,2019-02-19,76,Brian Dillon,swilson@example.net,001-699-957-2129x33878,90,Checking,6267.88,2020-01-01,91.0,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55
574,withdrawal,300.31,2019-09-24,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,35,Credit,7658.87,2021-11-30,7.0,33579.17,Personal,2022-07-10,2029-09-09 04:59:17.905381,4.84
574,withdrawal,300.31,2019-09-24,15,Cody Jenkins,christinafrost@example.org,600-670-5758x719,35,Credit,7658.87,2021-11-30,113.0,20706.59,Mortgage,2021-02-23,2047-04-20 04:59:17.911914,5.64
575,withdrawal,280.85,2023-09-28,93,Peter Callahan,miranda13@example.org,+1-790-969-3518,138,Checking,6400.46,2021-03-22,46.0,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
576,withdrawal,196.15,2021-01-29,26,Francisco Potter,joneschristine@example.org,(564)921-3755x708,96,Checking,8090.98,2020-03-13,81.0,35115.06,Auto,2023-09-01,2027-05-28 04:59:17.909841,5.87
577,withdrawal,60.08,2023-07-21,93,Peter Callahan,miranda13@example.org,+1-790-969-3518,138,Checking,6400.46,2021-03-22,46.0,32850.56,Personal,2021-11-24,2030-09-22 04:59:17.907706,2.81
578,deposit,63.66,2020-03-26,67,Carly Mitchell,zachary24@example.org,(728)923-5061,4,Checking,4092.25,2019-09-26,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
579,withdrawal,30.08,2021-05-16,28,Ryan Alexander,loganjohn@example.org,900.377.1792x148,41,Checking,6273.5,2019-07-19,19.0,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12
580,deposit,123.56,2020-08-18,23,Sarah Green,lnelson@example.net,(390)584-3409x128,43,Savings,5933.37,2021-11-06,28.0,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
581,deposit,222.95,2019-06-09,69,Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,57,Credit,9868.28,2019-07-25,16.0,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96
582,withdrawal,413.83,2022-07-31,39,Anita Park,xpayne@example.net,806-211-4478x986,149,Savings,3717.19,2019-08-19,,,,,,
583,withdrawal,343.51,2023-07-02,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,9,Savings,618.8,2022-06-07,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
584,withdrawal,143.18,2021-11-23,65,David King,edward68@example.com,+1-907-693-9094x459,13,Checking,2767.61,2020-10-31,,,,,,
585,deposit,390.77,2019-10-21,63,Kenneth Davis,vlittle@example.net,001-605-235-9099x2182,67,Checking,5592.4,2020-06-18,,,,,,
586,deposit,397.94,2020-11-13,75,Daniel Newman,potterrichard@example.com,001-541-774-7582x00497,72,Savings,2813.49,2023-10-01,,,,,,
587,withdrawal,285.63,2019-09-07,1,Chad Jensen,ambertaylor@example.org,6576129629,16,Savings,3999.07,2020-10-11,,,,,,
588,withdrawal,487.96,2020-06-19,67,Carly Mitchell,zachary24@example.org,(728)923-5061,153,Checking,6878.1,2019-12-18,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
589,deposit,420.75,2022-11-07,56,Linda Mendoza,lisaturner@example.net,(309)389-5448,23,Checking,4796.91,2023-11-15,24.0,41497.68,Mortgage,2023-07-31,2042-09-23 04:59:17.906390,4.26
589,deposit,420.75,2022-11-07,56,Linda Mendoza,lisaturner@example.net,(309)389-5448,23,Checking,4796.91,2023-11-15,32.0,39458.35,Auto,2022-11-05,2029-03-07 04:59:17.906845,4.59
589,deposit,420.75,2022-11-07,56,Linda Mendoza,lisaturner@example.net,(309)389-5448,23,Checking,4796.91,2023-11-15,126.0,34275.16,Mortgage,2023-05-27,2035-10-14 04:59:17.913020,4.38
590,withdrawal,155.67,2020-07-16,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,9,Savings,618.8,2022-06-07,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
591,deposit,460.51,2022-07-06,81,Richard Adams,wurobert@example.com,381.345.0592x7366,114,Checking,5238.53,2020-06-11,117.0,19985.5,Mortgage,2019-06-24,2027-08-14 04:59:17.912267,5.01
592,deposit,202.06,2020-09-26,94,Jackson Bradley,schneidervincent@example.com,745.973.9829x17439,20,Credit,569.99,2022-06-08,86.0,39006.44,Mortgage,2023-06-29,2040-02-28 04:59:17.910136,6.79
593,withdrawal,239.42,2019-09-21,28,Ryan Alexander,loganjohn@example.org,900.377.1792x148,110,Credit,3020.69,2019-08-13,19.0,18162.6,Personal,2023-11-09,2028-11-08 04:59:17.906084,2.12
594,deposit,346.16,2023-06-21,60,Richard Pearson,anthonyholloway@example.net,458.559.1555x601,108,Credit,2920.52,2023-12-09,,,,,,
595,deposit,336.35,2022-01-23,44,Robert Brown,andersonmason@example.net,+1-653-515-2636x153,141,Savings,9772.03,2020-07-30,,,,,,
596,withdrawal,388.05,2019-12-19,69,Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,95,Checking,5272.84,2022-03-23,16.0,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96
597,deposit,306.87,2022-04-25,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,69.0,49675.33,Auto,2021-12-13,2036-08-10 04:59:17.909048,3.89
597,deposit,306.87,2022-04-25,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,112.0,31033.48,Personal,2023-11-11,2051-04-06 04:59:17.911837,5.66
597,deposit,306.87,2022-04-25,32,Deborah Jenkins,garciakerri@example.net,776-598-8125x88442,104,Checking,7800.33,2023-09-17,141.0,49754.29,Mortgage,2019-11-14,2037-12-30 04:59:17.914202,4.83
598,withdrawal,122.0,2019-06-04,36,Crystal Burns,jbarry@example.net,001-295-729-2302,73,Savings,4937.91,2019-03-18,,,,,,
599,deposit,440.25,2021-06-01,52,Kim Stone,garrett28@example.org,001-668-236-9938,79,Savings,6995.71,2019-04-05,,,,,,
600,deposit,305.68,2022-08-17,23,Sarah Green,lnelson@example.net,(390)584-3409x128,121,Checking,8232.61,2019-06-27,28.0,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
601,deposit,270.43,2022-09-25,40,Evelyn Ward,paul13@example.org,(347)767-4187,24,Checking,5674.38,2020-08-13,14.0,33958.37,Auto,2022-12-19,2036-09-06 04:59:17.905797,5.2
601,deposit,270.43,2022-09-25,40,Evelyn Ward,paul13@example.org,(347)767-4187,24,Checking,5674.38,2020-08-13,67.0,12021.11,Personal,2019-03-22,2032-07-01 04:59:17.908931,1.62
601,deposit,270.43,2022-09-25,40,Evelyn Ward,paul13@example.org,(347)767-4187,24,Checking,5674.38,2020-08-13,150.0,24333.16,Mortgage,2023-10-17,2025-11-18 04:59:17.915026,1.79
602,withdrawal,243.29,2020-03-11,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,44.0,32428.9,Mortgage,2021-06-24,2050-01-08 04:59:17.907588,2.12
602,withdrawal,243.29,2020-03-11,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,48.0,31406.77,Personal,2021-02-27,2038-10-12 04:59:17.907821,4.63
602,withdrawal,243.29,2020-03-11,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,76.0,27834.0,Personal,2019-12-05,2037-08-15 04:59:17.909497,2.15
602,withdrawal,243.29,2020-03-11,91,Geoffrey Banks,gonzalesgeorge@example.net,001-546-857-6518x5359,26,Credit,2881.24,2019-05-06,138.0,27873.08,Auto,2022-01-19,2037-06-03 04:59:17.913974,7.03
603,deposit,447.97,2022-09-18,69,Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,95,Checking,5272.84,2022-03-23,16.0,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96
604,withdrawal,195.46,2019-12-27,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,8.0,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46
604,withdrawal,195.46,2019-12-27,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,66.0,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15
604,withdrawal,195.46,2019-12-27,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,84.0,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76
605,withdrawal,213.02,2020-10-04,83,Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,162,Credit,7252.65,2019-03-14,61.0,11074.47,Personal,2022-02-11,2032-05-06 04:59:17.908590,5.36
605,withdrawal,213.02,2020-10-04,83,Paul Noble,harrisonrachel@example.net,+1-586-758-3968x3144,162,Credit,7252.65,2019-03-14,77.0,38903.23,Personal,2021-07-14,2042-10-07 04:59:17.909559,2.28
606,withdrawal,149.04,2021-09-13,69,Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,183,Savings,4846.99,2021-08-24,16.0,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96
607,deposit,220.23,2021-09-01,70,Steven Miller,johnwright@example.org,+1-230-989-3125x913,161,Savings,7236.39,2019-08-08,41.0,46119.69,Personal,2019-05-12,2026-04-20 04:59:17.907406,4.84
607,deposit,220.23,2021-09-01,70,Steven Miller,johnwright@example.org,+1-230-989-3125x913,161,Savings,7236.39,2019-08-08,101.0,20834.23,Personal,2020-09-21,2044-10-18 04:59:17.911066,7.49
608,withdrawal,163.08,2020-09-04,71,Eric Anderson,spencer16@example.com,851-945-5888,40,Checking,8922.24,2023-04-14,,,,,,
609,deposit,229.77,2023-02-26,87,Tony Robinson,timothywiley@example.com,382-628-5059x479,92,Savings,3081.66,2021-11-19,21.0,40181.66,Mortgage,2023-12-28,2034-08-06 04:59:17.906199,3.54
609,deposit,229.77,2023-02-26,87,Tony Robinson,timothywiley@example.com,382-628-5059x479,92,Savings,3081.66,2021-11-19,85.0,11369.33,Personal,2023-09-17,2042-03-22 04:59:17.910079,4.66
609,deposit,229.77,2023-02-26,87,Tony Robinson,timothywiley@example.com,382-628-5059x479,92,Savings,3081.66,2021-11-19,142.0,31200.58,Auto,2020-07-05,2030-04-29 04:59:17.914310,2.35
610,withdrawal,264.1,2020-04-18,48,Desiree Nelson,johnsonhaley@example.com,231.515.3313,124,Savings,4492.62,2020-08-31,34.0,37664.6,Mortgage,2022-12-21,2033-01-26 04:59:17.906957,4.45
611,deposit,344.12,2023-06-27,1,Chad Jensen,ambertaylor@example.org,6576129629,174,Checking,3158.88,2023-10-09,,,,,,
612,deposit,81.21,2023-01-12,80,Martha Smith,darlenegoodwin@example.net,+1-665-427-6242x5731,101,Credit,8439.15,2020-11-05,,,,,,
613,deposit,152.49,2020-12-19,67,Carly Mitchell,zachary24@example.org,(728)923-5061,4,Checking,4092.25,2019-09-26,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
614,deposit,296.87,2020-10-04,69,Jeremy Jacobs,fmartinez@example.org,001-331-228-0826x478,183,Savings,4846.99,2021-08-24,16.0,42684.76,Personal,2024-01-15,2048-02-15 04:59:17.905910,1.96
615,deposit,439.68,2019-02-09,76,Brian Dillon,swilson@example.net,001-699-957-2129x33878,192,Checking,176.64,2019-04-22,91.0,38994.49,Auto,2020-12-24,2026-08-31 04:59:17.910448,5.55
616,deposit,111.24,2019-04-02,5,Danny Brown,michellearnold@example.org,824-606-7014x9045,188,Savings,947.43,2022-05-06,60.0,12965.19,Mortgage,2022-07-17,2032-12-27 04:59:17.908534,7.43
617,withdrawal,417.49,2023-05-17,68,Jamie Stone,derekhart@example.org,473.393.2625x19595,66,Savings,5779.42,2020-08-13,94.0,27719.17,Mortgage,2022-02-12,2053-07-27 04:59:17.910650,1.54
618,deposit,164.26,2023-07-17,1,Chad Jensen,ambertaylor@example.org,6576129629,16,Savings,3999.07,2020-10-11,,,,,,
619,deposit,21.61,2019-10-03,96,Sabrina Juarez,patrick92@example.com,715-732-5572x27771,184,Credit,856.98,2021-08-09,75.0,26360.24,Auto,2020-08-26,2026-05-20 04:59:17.909429,2.89
620,deposit,382.29,2022-10-08,67,Carly Mitchell,zachary24@example.org,(728)923-5061,132,Savings,3506.26,2019-12-04,15.0,8056.59,Mortgage,2019-11-16,2032-12-12 04:59:17.905853,7.33
621,withdrawal,431.9,2020-06-02,72,Jon Marshall,stacy20@example.com,001-608-454-5047x8890,148,Credit,6517.51,2022-08-30,36.0,37452.32,Mortgage,2019-08-26,2046-03-31 04:59:17.907071,4.04
622,withdrawal,314.26,2020-06-07,85,Carol Miller,yfisher@example.org,6088279027,36,Savings,2470.66,2020-10-06,,,,,,
623,withdrawal,436.82,2023-04-03,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,8.0,43727.85,Personal,2022-07-25,2051-05-23 04:59:17.905446,6.46
623,withdrawal,436.82,2023-04-03,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,66.0,19769.58,Personal,2020-08-14,2033-02-03 04:59:17.908875,6.15
623,withdrawal,436.82,2023-04-03,66,Phillip Carr,nicole30@example.com,650-254-3916,107,Checking,7987.97,2020-08-30,84.0,11336.16,Personal,2019-05-12,2036-06-15 04:59:17.910021,4.76
624,withdrawal,400.98,2021-02-12,13,Charles Wise,campossarah@example.net,532.804.9131x538,62,Credit,2920.84,2019-12-03,27.0,20109.87,Auto,2021-06-30,2053-07-24 04:59:17.906568,4.66
625,withdrawal,147.84,2022-11-30,51,Christopher Harvey,bryantsean@example.com,430-515-7566,140,Credit,4750.66,2022-09-09,64.0,15237.0,Mortgage,2022-04-24,2050-08-30 04:59:17.908761,2.48
625,withdrawal,147.84,2022-11-30,51,Christopher Harvey,bryantsean@example.com,430-515-7566,140,Credit,4750.66,2022-09-09,114.0,29065.5,Personal,2021-04-03,2029-10-01 04:59:17.912006,2.95
626,withdrawal,375.34,2020-03-21,23,Sarah Green,lnelson@example.net,(390)584-3409x128,199,Checking,4653.15,2022-08-19,28.0,45034.48,Mortgage,2019-10-04,2034-06-24 04:59:17.906623,2.58
627,deposit,99.94,2021-03-17,29,David Rasmussen,fburns@example.net,9347152436,117,Checking,7244.31,2021-04-10,,,,,,
628,withdrawal,303.8,2021-02-13,48,Desiree Nelson,johnsonhaley@example.com,231.515.3313,49,Checking,6389.31,2021-04-28,34.0,37664.6,Mortgage,2022-12-21,2033-01-26 04:59:17.906957,4.45
629,withdrawal,128.35,2021-11-21,40,Evelyn Ward,paul13@example.org,(347)767-4187,78,Checking,3721.97,2022-10-25,14.0,33958.37,Auto,2022-12-19,2036-09-06 04:59:17.905797,5.2
629,withdrawal,128.35,2021-11-21,40,Evelyn Ward,paul13@example.org,(347)767-4187,78,Checking,3721.97,2022-10-25,67.0,12021.11,Personal,2019-03-22,2032-07-01 04:59:17.908931,1.62
